,name,max_wind,name_year
3143,Ethel,80,Ethel_1960
15041,Alberto,80,Alberto_2000
7819,Emmy,80,Emmy_1976
11535,Isidore,80,Isidore_1990
21253,Ernesto,80,Ernesto_2012
7818,Emmy,80,Emmy_1976
7817,Emmy,80,Emmy_1976
14111,Danielle,80,Danielle_1998
14631,Cindy,80,Cindy_1999
20830,Katia,80,Katia_2011
5269,Beulah,80,Beulah_1967
20832,Katia,80,Katia_2011
24637,Dorian,80,Dorian_2019
10130,Kate,80,Kate_1985
15318,Keith,80,Keith_2000
14890,Jose,80,Jose_1999
8569,Gloria,80,Gloria_1979
140,Charlie,80,Charlie_1950
1163,Carol,80,Carol_1953
141,Charlie,80,Charlie_1950
7642,Gladys,80,Gladys_1975
12803,Humberto,80,Humberto_1995
7816,Emmy,80,Emmy_1976
8568,Gloria,80,Gloria_1979
10138,Kate,80,Kate_1985
21082,Rina,80,Rina_2011
8803,Frances,80,Frances_1980
13022,Marilyn,80,Marilyn_1995
12704,Felix,80,Felix_1995
2480,Daisy,80,Daisy_1958
24449,Leslie,80,Leslie_2018
22296,Edouard,80,Edouard_2014
8802,Frances,80,Frances_1980
24448,Leslie,80,Leslie_2018
17210,Jeanne,80,Jeanne_2004
14893,Jose,80,Jose_1999
12802,Humberto,80,Humberto_1995
16503,Isabel,80,Isabel_2003
1739,Edith,80,Edith_1955
10131,Kate,80,Kate_1985
14341,Jeanne,80,Jeanne_1998
14892,Jose,80,Jose_1999
8801,Frances,80,Frances_1980
8563,Gloria,80,Gloria_1979
7644,Gladys,80,Gladys_1975
13021,Marilyn,80,Marilyn_1995
21746,Sandy,80,Sandy_2012
343,George,80,George_1950
4658,Carol,80,Carol_1965
10739,Helene,80,Helene_1988
9216,Irene,80,Irene_1981
4656,Carol,80,Carol_1965
4655,Carol,80,Carol_1965
4654,Carol,80,Carol_1965
4653,Carol,80,Carol_1965
3118,Donna,80,Donna_1960
21960,Humberto,80,Humberto_2013
14590,Bret,80,Bret_1999
12228,Emily,80,Emily_1993
4657,Carol,80,Carol_1965
5865,Francelia,80,Francelia_1969
669,Easy,80,Easy_1951
5267,Beulah,80,Beulah_1967
12806,Humberto,80,Humberto_1995
16617,Kate,80,Kate_2003
17216,Jeanne,80,Jeanne_2004
12804,Humberto,80,Humberto_1995
617,Dog,80,Dog_1951
13018,Marilyn,80,Marilyn_1995
5202,Chloe,80,Chloe_1967
14362,Jeanne,80,Jeanne_1998
21616,Nadine,80,Nadine_2012
8804,Frances,80,Frances_1980
12807,Humberto,80,Humberto_1995
13017,Marilyn,80,Marilyn_1995
19901,Ida,80,Ida_2009
21672,Rafael,75,Rafael_2012
12847,Iris,75,Iris_1995
4448,Gladys,75,Gladys_1964
1215,Edna,75,Edna_1953
10957,Dean,75,Dean_1989
7791,Emmy,75,Emmy_1976
20264,Igor,75,Igor_2010
22237,Cristobal,75,Cristobal_2014
20300,Julia,75,Julia_2010
24756,Humberto,75,Humberto_2019
506,Able,75,Able_1951
19411,Ike,75,Ike_2008
6468,Fern,75,Fern_1971
23652,Jose,75,Jose_2017
7657,Gladys,75,Gladys_1975
18279,Epsilon,75,Epsilon_2005
16060,Isidore,75,Isidore_2002
10298,Earl,75,Earl_1986
23656,Jose,75,Jose_2017
12848,Iris,75,Iris_1995
17219,Jeanne,75,Jeanne_2004
12717,Felix,75,Felix_1995
5449,Heidi,75,Heidi_1967
5395,Fern,75,Fern_1967
505,Able,75,Able_1951
9885,Claudette,75,Claudette_1985
16564,Juan,75,Juan_2003
11518,Isidore,75,Isidore_1990
12216,Emily,75,Emily_1993
5201,Chloe,75,Chloe_1967
387,Item,75,Item_1950
4289,Dora,75,Dora_1964
21723,Sandy,75,Sandy_2012
4290,Dora,75,Dora_1964
4894,Dorothy,75,Dorothy_1966
927,Baker,75,Baker_1952
6137,Martha,75,Martha_1969
1966,Katie,75,Katie_1955
4368,Ethel,75,Ethel_1964
21724,Sandy,75,Sandy_2012
4366,Ethel,75,Ethel_1964
64,Baker,75,Baker_1950
4367,Ethel,75,Ethel_1964
11000,Erin,75,Erin_1989
406,Jig,75,Jig_1950
10956,Dean,75,Dean_1989
10280,Earl,75,Earl_1986
14397,Karl,75,Karl_1998
21667,Rafael,75,Rafael_2012
11521,Isidore,75,Isidore_1990
4384,Ethel,75,Ethel_1964
24534,Oscar,75,Oscar_2018
24535,Oscar,75,Oscar_2018
20817,Katia,75,Katia_2011
5171,Arlene,75,Arlene_1967
5195,Chloe,75,Chloe_1967
1982,Anna,75,Anna_1956
4371,Ethel,75,Ethel_1964
24755,Humberto,75,Humberto_2019
22684,Joaquin,75,Joaquin_2015
4372,Ethel,75,Ethel_1964
11971,Bonnie,75,Bonnie_1992
14101,Danielle,75,Danielle_1998
17207,Jeanne,75,Jeanne_2004
23428,Franklin,75,Franklin_2017
2177,Greta,75,Greta_1956
21525,Michael,75,Michael_2012
17205,Jeanne,75,Jeanne_2004
12859,Iris,75,Iris_1995
12846,Iris,75,Iris_1995
507,Able,75,Able_1951
16123,Kyle,75,Kyle_2002
14398,Karl,75,Karl_1998
23242,Nicole,75,Nicole_2016
14396,Karl,75,Karl_1998
9884,Claudette,75,Claudette_1985
18518,Florence,75,Florence_2006
9760,Klaus,75,Klaus_1984
20299,Julia,75,Julia_2010
16828,Alex,75,Alex_2004
11460,Gustav,75,Gustav_1990
7822,Emmy,75,Emmy_1976
22686,Joaquin,75,Joaquin_2015
16057,Isidore,75,Isidore_2002
21671,Rafael,75,Rafael_2012
7823,Emmy,75,Emmy_1976
23448,Gert,75,Gert_2017
7824,Emmy,75,Emmy_1976
1036,Fox,75,Fox_1952
9236,Irene,75,Irene_1981
9288,Alberto,75,Alberto_1982
18517,Florence,75,Florence_2006
7508,Doris,75,Doris_1975
12718,Felix,75,Felix_1995
12719,Felix,75,Felix_1995
9273,Katrina,75,Katrina_1981
12860,Iris,75,Iris_1995
206,Dog,75,Dog_1950
17837,Maria,75,Maria_2005
4748,Elena,75,Elena_1965
13731,Lili,75,Lili_1996
1035,Fox,75,Fox_1952
13501,Fran,75,Fran_1996
5235,Chloe,75,Chloe_1967
4547,Anna,75,Anna_1965
19510,Kyle,75,Kyle_2008
12669,Erin,75,Erin_1995
22341,Gonzalo,75,Gonzalo_2014
12668,Erin,75,Erin_1995
21747,Sandy,75,Sandy_2012
5268,Beulah,75,Beulah_1967
14252,Georges,75,Georges_1998
417,Jig,75,Jig_1950
4652,Carol,75,Carol_1965
18280,Epsilon,75,Epsilon_2005
4659,Carol,75,Carol_1965
23261,Nicole,75,Nicole_2016
13730,Lili,75,Lili_1996
13500,Fran,75,Fran_1996
11537,Isidore,75,Isidore_1990
11538,Isidore,75,Isidore_1990
18584,Gordon,75,Gordon_2006
12219,Emily,75,Emily_1993
1164,Carol,75,Carol_1953
4554,Anna,75,Anna_1965
12667,Erin,75,Erin_1995
509,Able,75,Able_1951
4531,Isbell,75,Isbell_1964
4532,Isbell,75,Isbell_1964
14981,Alberto,75,Alberto_2000
11991,Bonnie,75,Bonnie_1992
14327,Ivan,75,Ivan_1998
510,Able,75,Able_1951
23271,Nicole,75,Nicole_2016
17209,Jeanne,75,Jeanne_2004
13503,Fran,75,Fran_1996
11618,Josephine,75,Josephine_1990
7600,Faye,75,Faye_1975
22736,Kate,75,Kate_2015
1019,Fox,75,Fox_1952
12800,Humberto,75,Humberto_1995
20263,Igor,75,Igor_2010
13719,Lili,75,Lili_1996
19143,Bertha,75,Bertha_2008
12665,Erin,75,Erin_1995
13502,Fran,75,Fran_1996
14982,Alberto,75,Alberto_2000
12666,Erin,75,Erin_1995
5234,Chloe,75,Chloe_1967
12791,Humberto,75,Humberto_1995
436,King,75,King_1950
12801,Humberto,75,Humberto_1995
5339,Doria,75,Doria_1967
5065,Inez,75,Inez_1966
5337,Doria,75,Doria_1967
23278,Nicole,75,Nicole_2016
6220,Celia,75,Celia_1970
5338,Doria,75,Doria_1967
5064,Inez,75,Inez_1966
21617,Nadine,75,Nadine_2012
5063,Inez,75,Inez_1966
6618,Ginger,75,Ginger_1971
10762,Helene,75,Helene_1988
7944,Anita,75,Anita_1977
21614,Nadine,75,Nadine_2012
7943,Anita,75,Anita_1977
23276,Nicole,75,Nicole_2016
6611,Ginger,75,Ginger_1971
6612,Ginger,75,Ginger_1971
23275,Nicole,75,Nicole_2016
5062,Inez,75,Inez_1966
418,Jig,75,Jig_1950
6613,Ginger,75,Ginger_1971
419,Jig,75,Jig_1950
7557,Eloise,75,Eloise_1975
10828,Joan,75,Joan_1988
20069,Danielle,75,Danielle_2010
5233,Chloe,75,Chloe_1967
23277,Nicole,75,Nicole_2016
5229,Chloe,75,Chloe_1967
7641,Gladys,75,Gladys_1975
24465,Michael,75,Michael_2018
1165,Carol,75,Carol_1953
1166,Carol,75,Carol_1953
24529,Oscar,75,Oscar_2018
22340,Gonzalo,75,Gonzalo_2014
17217,Jeanne,75,Jeanne_2004
16062,Isidore,75,Isidore_2002
18809,Dean,75,Dean_2007
21731,Sandy,75,Sandy_2012
4687,Carol,75,Carol_1965
21613,Nadine,75,Nadine_2012
4688,Carol,75,Carol_1965
12777,Humberto,75,Humberto_1995
5340,Doria,75,Doria_1967
5066,Inez,75,Inez_1966
999,Easy,75,Easy_1952
10300,Earl,75,Earl_1986
20068,Danielle,75,Danielle_2010
1167,Carol,75,Carol_1953
10299,Earl,75,Earl_1986
5232,Chloe,75,Chloe_1967
5231,Chloe,75,Chloe_1967
14323,Ivan,75,Ivan_1998
5230,Chloe,75,Chloe_1967
14066,Bonnie,75,Bonnie_1998
508,Able,75,Able_1951
7507,Doris,75,Doris_1975
1033,Fox,75,Fox_1952
4934,Faith,75,Faith_1966
7506,Doris,75,Doris_1975
15,Able,75,Able_1950
12677,Erin,75,Erin_1995
7505,Doris,75,Doris_1975
11459,Gustav,75,Gustav_1990
15713,Iris,75,Iris_2001
14131,Danielle,75,Danielle_1998
20053,Danielle,75,Danielle_2010
2021,Betsy,75,Betsy_1956
519,Able,75,Able_1951
10955,Dean,75,Dean_1989
11534,Isidore,75,Isidore_1990
407,Jig,75,Jig_1950
12218,Emily,75,Emily_1993
4431,Gladys,75,Gladys_1964
918,Baker,75,Baker_1952
11061,Felix,75,Felix_1989
94,Baker,75,Baker_1950
4935,Faith,75,Faith_1966
17929,Ophelia,75,Ophelia_2005
2114,Flossy,75,Flossy_1956
12670,Erin,75,Erin_1995
1111,Barbara,75,Barbara_1953
1034,Fox,75,Fox_1952
1214,Edna,75,Edna_1953
22685,Joaquin,75,Joaquin_2015
22687,Joaquin,75,Joaquin_2015
1112,Barbara,75,Barbara_1953
7856,Frances,75,Frances_1976
2112,Flossy,75,Flossy_1956
5280,Beulah,75,Beulah_1967
4456,Gladys,75,Gladys_1964
2113,Flossy,75,Flossy_1956
4461,Gladys,75,Gladys_1964
11473,Gustav,75,Gustav_1990
1114,Barbara,75,Barbara_1953
23240,Nicole,75,Nicole_2016
1116,Barbara,75,Barbara_1953
4457,Gladys,75,Gladys_1964
4937,Faith,75,Faith_1966
18513,Florence,75,Florence_2006
4936,Faith,75,Faith_1966
4459,Gladys,75,Gladys_1964
4460,Gladys,75,Gladys_1964
6603,Ginger,75,Ginger_1971
10818,Joan,75,Joan_1988
7847,Frances,75,Frances_1976
2111,Flossy,75,Flossy_1956
17230,Jeanne,75,Jeanne_2004
207,Dog,75,Dog_1950
11059,Felix,75,Felix_1989
16061,Isidore,75,Isidore_2002
14326,Ivan,75,Ivan_1998
22238,Cristobal,75,Cristobal_2014
416,Jig,75,Jig_1950
11012,Erin,75,Erin_1989
5033,Inez,75,Inez_1966
6605,Ginger,75,Ginger_1971
512,Able,75,Able_1951
7896,Gloria,75,Gloria_1976
511,Able,75,Able_1951
11449,Gustav,75,Gustav_1990
4523,Isbell,75,Isbell_1964
6606,Ginger,75,Ginger_1971
916,Baker,75,Baker_1952
4754,Elena,75,Elena_1965
9904,Danny,75,Danny_1985
16924,Danielle,75,Danielle_2004
17275,Karl,75,Karl_2004
4533,Isbell,75,Isbell_1964
917,Baker,75,Baker_1952
6494,Edith,75,Edith_1971
439,King,75,King_1950
102,Baker,75,Baker_1950
11457,Gustav,75,Gustav_1990
17834,Maria,75,Maria_2005
5257,Beulah,75,Beulah_1967
7609,Faye,75,Faye_1975
101,Baker,75,Baker_1950
13505,Fran,75,Fran_1996
15715,Iris,75,Iris_2001
8016,Dorothy,75,Dorothy_1977
17206,Jeanne,75,Jeanne_2004
13504,Fran,75,Fran_1996
103,Baker,75,Baker_1950
9753,Klaus,75,Klaus_1984
7608,Faye,75,Faye_1975
7846,Frances,75,Frances_1976
12857,Iris,75,Iris_1995
17208,Jeanne,75,Jeanne_2004
12858,Iris,75,Iris_1995
4933,Faith,75,Faith_1966
1235,Edna,75,Edna_1953
6604,Ginger,75,Ginger_1971
11060,Felix,75,Felix_1989
15712,Iris,75,Iris_2001
4430,Gladys,75,Gladys_1964
19939,Alex,75,Alex_2010
5448,Heidi,75,Heidi_1967
3236,Betsy,75,Betsy_1961
2445,Cleo,75,Cleo_1958
18624,Helene,75,Helene_2006
1623,Connie,75,Connie_1955
1622,Connie,75,Connie_1955
24046,Chris,75,Chris_2018
299,Fox,75,Fox_1950
3253,Betsy,75,Betsy_1961
3237,Betsy,75,Betsy_1961
10770,Helene,75,Helene_1988
13137,Opal,75,Opal_1995
7117,Ellen,75,Ellen_1973
3255,Betsy,75,Betsy_1961
3254,Betsy,75,Betsy_1961
3256,Betsy,75,Betsy_1961
7116,Ellen,75,Ellen_1973
222,Dog,75,Dog_1950
1629,Connie,75,Connie_1955
300,Fox,75,Fox_1950
19128,Bertha,75,Bertha_2008
641,Easy,75,Easy_1951
14666,Dennis,75,Dennis_1999
3299,Carla,75,Carla_1961
17927,Ophelia,75,Ophelia_2005
3391,Debbie,75,Debbie_1961
3390,Debbie,75,Debbie_1961
3389,Debbie,75,Debbie_1961
15611,Felix,75,Felix_2001
3376,Debbie,75,Debbie_1961
1555,Alice,75,Alice_1955
1558,Alice,75,Alice_1955
16897,Charley,75,Charley_2004
20732,Irene,75,Irene_2011
13636,Isidore,75,Isidore_1996
3300,Carla,75,Carla_1961
3298,Carla,75,Carla_1961
3297,Carla,75,Carla_1961
15272,Joyce,75,Joyce_2000
8585,Henri,75,Henri_1979
5765,Debbie,75,Debbie_1969
15273,Joyce,75,Joyce_2000
7115,Ellen,75,Ellen_1973
3266,Betsy,75,Betsy_1961
20752,Irene,75,Irene_2011
8668,Bonnie,75,Bonnie_1980
12217,Emily,75,Emily_1993
10527,Emily,75,Emily_1987
8672,Bonnie,75,Bonnie_1980
11237,Jerry,75,Jerry_1989
13203,Roxanne,75,Roxanne_1995
13204,Roxanne,75,Roxanne_1995
13202,Roxanne,75,Roxanne_1995
11813,Claudette,75,Claudette_1991
11238,Jerry,75,Jerry_1989
9064,Emily,75,Emily_1981
3144,Ethel,75,Ethel_1960
16563,Juan,75,Juan_2003
17494,Dennis,75,Dennis_2005
13205,Roxanne,75,Roxanne_1995
10023,Gloria,75,Gloria_1985
15687,Humberto,75,Humberto_2001
15837,Olga,75,Olga_2001
5864,Francelia,75,Francelia_1969
1599,Connie,75,Connie_1955
16565,Juan,75,Juan_2003
217,Dog,75,Dog_1950
24041,Chris,75,Chris_2018
10972,Dean,75,Dean_1989
20110,Earl,75,Earl_2010
3209,Anna,75,Anna_1961
3220,Anna,75,Anna_1961
3222,Anna,75,Anna_1961
3221,Anna,75,Anna_1961
3223,Anna,75,Anna_1961
5819,Camille,75,Camille_1969
24447,Leslie,75,Leslie_2018
18146,Wilma,75,Wilma_2005
714,Fox,75,Fox_1951
10961,Dean,75,Dean_1989
715,Fox,75,Fox_1951
716,Fox,75,Fox_1951
717,Fox,75,Fox_1951
22947,Gaston,75,Gaston_2016
10129,Kate,75,Kate_1985
1598,Connie,75,Connie_1955
3375,Debbie,75,Debbie_1961
15269,Joyce,75,Joyce_2000
6865,Betty,75,Betty_1972
12467,Florence,75,Florence_1994
12469,Florence,75,Florence_1994
2356,Frieda,75,Frieda_1957
24636,Dorian,75,Dorian_2019
10006,Gloria,75,Gloria_1985
19908,Ida,75,Ida_2009
12468,Florence,75,Florence_1994
22001,Ingrid,75,Ingrid_2013
3559,Hattie,75,Hattie_1961
670,Easy,75,Easy_1951
17914,Ophelia,75,Ophelia_2005
10530,Emily,75,Emily_1987
941,Charlie,75,Charlie_1952
18680,Isaac,75,Isaac_2006
6570,Ginger,75,Ginger_1971
15317,Keith,75,Keith_2000
13023,Marilyn,75,Marilyn_1995
8562,Gloria,75,Gloria_1979
13020,Marilyn,75,Marilyn_1995
22002,Ingrid,75,Ingrid_2013
12478,Florence,75,Florence_1994
10963,Dean,75,Dean_1989
2354,Frieda,75,Frieda_1957
8501,Frederic,75,Frederic_1979
20751,Irene,75,Irene_2011
10182,Bonnie,75,Bonnie_1986
13626,Isidore,75,Isidore_1996
10183,Bonnie,75,Bonnie_1986
2355,Frieda,75,Frieda_1957
24863,Lorenzo,75,Lorenzo_2019
6112,Laurie,75,Laurie_1969
20753,Irene,75,Irene_2011
1983,Anna,75,Anna_1956
15295,Keith,75,Keith_2000
17566,Emily,75,Emily_2005
6569,Ginger,75,Ginger_1971
24633,Dorian,75,Dorian_2019
16602,Kate,75,Kate_2003
13001,Marilyn,75,Marilyn_1995
24634,Dorian,75,Dorian_2019
24635,Dorian,75,Dorian_2019
13019,Marilyn,75,Marilyn_1995
8570,Gloria,75,Gloria_1979
8571,Gloria,75,Gloria_1979
5748,Blanche,75,Blanche_1969
1501,Hazel,75,Hazel_1954
1502,Hazel,75,Hazel_1954
3444,Esther,75,Esther_1961
21193,Chris,75,Chris_2012
3446,Esther,75,Esther_1961
15624,Felix,75,Felix_2001
6864,Betty,75,Betty_1972
3445,Esther,75,Esther_1961
1503,Hazel,75,Hazel_1954
1833,Ione,75,Ione_1955
3367,Debbie,75,Debbie_1961
3366,Debbie,75,Debbie_1961
3368,Debbie,75,Debbie_1961
3369,Debbie,75,Debbie_1961
22524,Fred,75,Fred_2015
10962,Dean,75,Dean_1989
24524,Oscar,75,Oscar_2018
24787,Jerry,75,Jerry_2019
12043,Charley,75,Charley_1992
5747,Blanche,75,Blanche_1969
16342,Claudette,75,Claudette_2003
16970,Frances,75,Frances_2004
8551,Gloria,75,Gloria_1979
1835,Ione,75,Ione_1955
15043,Alberto,75,Alberto_2000
14324,Ivan,75,Ivan_1998
9376,Debby,75,Debby_1982
8549,Gloria,75,Gloria_1979
11827,Claudette,75,Claudette_1991
11826,Claudette,75,Claudette_1991
8548,Gloria,75,Gloria_1979
8547,Gloria,75,Gloria_1979
18681,Isaac,75,Isaac_2006
8550,Gloria,75,Gloria_1979
8545,Gloria,75,Gloria_1979
11825,Claudette,75,Claudette_1991
5749,Blanche,75,Blanche_1969
8546,Gloria,75,Gloria_1979
11118,Gabrielle,75,Gabrielle_1989
1675,Diane,75,Diane_1955
1676,Diane,75,Diane_1955
17928,Ophelia,75,Ophelia_2005
15834,Olga,75,Olga_2001
20837,Katia,75,Katia_2011
10104,Juan,75,Juan_1985
15835,Olga,75,Olga_2001
13609,Hortense,75,Hortense_1996
1857,Ione,75,Ione_1955
13361,Cesar,75,Cesar_1996
19784,Fred,75,Fred_2009
10103,Juan,75,Juan_1985
18569,Gordon,75,Gordon_2006
8901,Ivan,75,Ivan_1980
20838,Katia,75,Katia_2011
20840,Katia,75,Katia_2011
15836,Olga,75,Olga_2001
5994,Inga,75,Inga_1969
13595,Hortense,75,Hortense_1996
5977,Inga,75,Inga_1969
11913,Grace,75,Grace_1991
17827,Maria,75,Maria_2005
8882,Ivan,75,Ivan_1980
1856,Ione,75,Ione_1955
13263,Tanya,75,Tanya_1995
15243,Isaac,75,Isaac_2000
15695,Humberto,75,Humberto_2001
2854,Gracie,75,Gracie_1959
17765,Katrina,75,Katrina_2005
5899,Holly,75,Holly_1969
14114,Danielle,75,Danielle_1998
24244,Helene,75,Helene_2018
24415,Leslie,75,Leslie_2018
24416,Leslie,75,Leslie_2018
13260,Tanya,75,Tanya_1995
19323,Gustav,75,Gustav_2008
16451,Fabian,75,Fabian_2003
18647,Helene,75,Helene_2006
24233,Helene,75,Helene_2018
2789,Debra,75,Debra_1959
2790,Debra,75,Debra_1959
20506,Richard,75,Richard_2010
20839,Katia,75,Katia_2011
2530,Fifi,75,Fifi_1958
8922,Jeanne,75,Jeanne_1980
20841,Katia,75,Katia_2011
20472,Paula,75,Paula_2010
14462,Mitch,75,Mitch_1998
2658,Ilsa,75,Ilsa_1958
22878,Earl,75,Earl_2016
1780,Flora,75,Flora_1955
9402,Alicia,75,Alicia_1983
19138,Bertha,75,Bertha_2008
10105,Juan,75,Juan_1985
13321,Bertha,75,Bertha_1996
20431,Otto,75,Otto_2010
12227,Emily,75,Emily_1993
5995,Inga,75,Inga_1969
20478,Paula,75,Paula_2010
11910,Grace,75,Grace_1991
13309,Bertha,75,Bertha_1996
13311,Bertha,75,Bertha_1996
11089,Gabrielle,75,Gabrielle_1989
5961,Inga,75,Inga_1969
2620,Helene,75,Helene_1958
1777,Flora,75,Flora_1955
19137,Bertha,75,Bertha_2008
6268,Ella,75,Ella_1970
22879,Earl,75,Earl_2016
750,How,75,How_1951
13308,Bertha,75,Bertha_1996
5997,Inga,75,Inga_1969
5996,Inga,75,Inga_1969
8948,Karl,75,Karl_1980
8947,Karl,75,Karl_1980
20374,Lisa,75,Lisa_2010
20842,Katia,75,Katia_2011
13322,Bertha,75,Bertha_1996
13320,Bertha,75,Bertha_1996
1792,Flora,75,Flora_1955
5998,Inga,75,Inga_1969
20843,Katia,75,Katia_2011
2691,Janice,75,Janice_1958
14443,Mitch,75,Mitch_1998
8946,Karl,75,Karl_1980
1781,Flora,75,Flora_1955
20477,Paula,75,Paula_2010
13264,Tanya,75,Tanya_1995
13262,Tanya,75,Tanya_1995
1673,Diane,75,Diane_1955
22966,Gaston,75,Gaston_2016
9066,Emily,75,Emily_1981
767,How,75,How_1951
766,How,75,How_1951
17826,Maria,75,Maria_2005
764,How,75,How_1951
15228,Isaac,75,Isaac_2000
15227,Isaac,75,Isaac_2000
763,How,75,How_1951
1669,Diane,75,Diane_1955
768,How,75,How_1951
342,George,75,George_1950
24450,Leslie,75,Leslie_2018
765,How,75,How_1951
24451,Leslie,75,Leslie_2018
21075,Rina,75,Rina_2011
14364,Jeanne,75,Jeanne_1998
24677,Dorian,75,Dorian_2019
13187,Roxanne,75,Roxanne_1995
3055,Cleo,75,Cleo_1960
9065,Emily,75,Emily_1981
13261,Tanya,75,Tanya_1995
10127,Kate,75,Kate_1985
1674,Diane,75,Diane_1955
696,Fox,75,Fox_1951
697,Fox,75,Fox_1951
3075,Donna,75,Donna_1960
3117,Donna,75,Donna_1960
9361,Debby,75,Debby_1982
16618,Kate,75,Kate_2003
10128,Kate,75,Kate_1985
12242,Emily,75,Emily_1993
3054,Cleo,75,Cleo_1960
20430,Otto,75,Otto_2010
953,Charlie,75,Charlie_1952
16898,Charley,75,Charley_2004
6079,Kara,75,Kara_1969
3053,Cleo,75,Cleo_1960
14894,Jose,75,Jose_1999
770,How,75,How_1951
769,How,75,How_1951
12226,Emily,75,Emily_1993
18115,Wilma,75,Wilma_2005
6081,Kara,75,Kara_1969
9072,Emily,75,Emily_1981
10959,Dean,75,Dean_1989
1743,Edith,75,Edith_1955
1738,Edith,75,Edith_1955
1853,Ione,75,Ione_1955
2883,Hannah,75,Hannah_1959
19307,Gustav,75,Gustav_2008
14361,Jeanne,75,Jeanne_1998
19059,Noel,75,Noel_2007
9071,Emily,75,Emily_1981
6080,Kara,75,Kara_1969
24414,Leslie,75,Leslie_2018
15042,Alberto,75,Alberto_2000
2494,Ella,75,Ella_1958
19060,Noel,75,Noel_2007
18640,Helene,75,Helene_2006
18641,Helene,75,Helene_2006
1849,Ione,75,Ione_1955
18642,Helene,75,Helene_2006
10958,Dean,75,Dean_1989
18650,Helene,75,Helene_2006
20129,Earl,75,Earl_2010
10964,Dean,75,Dean_1989
24149,Florence,75,Florence_2018
10960,Dean,75,Dean_1989
771,How,75,How_1951
1667,Diane,75,Diane_1955
24141,Florence,75,Florence_2018
8829,Frances,75,Frances_1980
22298,Edouard,75,Edouard_2014
1668,Diane,75,Diane_1955
1660,Diane,75,Diane_1955
14582,Bret,75,Bret_1999
18577,Gordon,75,Gordon_2006
14539,Nicole,75,Nicole_1998
2956,Judith,75,Judith_1959
2955,Judith,75,Judith_1959
10024,Gloria,75,Gloria_1985
18643,Helene,75,Helene_2006
19136,Bertha,75,Bertha_2008
12466,Florence,75,Florence_1994
3492,Frances,75,Frances_1961
14940,Lenny,75,Lenny_1999
7258,Carmen,75,Carmen_1974
20556,Tomas,75,Tomas_2010
15800,Michelle,75,Michelle_2001
23804,Maria,75,Maria_2017
14936,Lenny,75,Lenny_1999
22689,Joaquin,75,Joaquin_2015
19213,Dolly,75,Dolly_2008
21334,Gordon,75,Gordon_2012
16913,Danielle,75,Danielle_2004
10320,Frances,75,Frances_1986
19724,Bill,75,Bill_2009
2228,Carrie,75,Carrie_1957
15799,Michelle,75,Michelle_2001
23631,Jose,75,Jose_2017
10321,Frances,75,Frances_1986
16601,Kate,75,Kate_2003
11415,Diana,75,Diana_1990
19944,Alex,75,Alex_2010
19372,Hanna,75,Hanna_2008
10759,Helene,75,Helene_1988
10738,Helene,75,Helene_1988
2294,Carrie,75,Carrie_1957
23695,Katia,75,Katia_2017
15801,Michelle,75,Michelle_2001
929,Baker,75,Baker_1952
15366,Michael,75,Michael_2000
1895,Hilda,75,Hilda_1955
6559,Ginger,75,Ginger_1971
10760,Helene,75,Helene_1988
19433,Ike,75,Ike_2008
11716,Nana,75,Nana_1990
3870,Beulah,75,Beulah_1963
15082,Debby,75,Debby_2000
393,Item,75,Item_1950
15831,Olga,75,Olga_2001
5433,Heidi,75,Heidi_1967
4002,Flora,75,Flora_1963
4231,Cleo,75,Cleo_1964
16229,Lili,75,Lili_2002
9936,Elena,75,Elena_1985
4241,Cleo,75,Cleo_1964
3834,Arlene,75,Arlene_1963
16887,Charley,75,Charley_2004
18173,Beta,75,Beta_2005
5434,Heidi,75,Heidi_1967
3826,Arlene,75,Arlene_1963
3825,Arlene,75,Arlene_1963
4232,Cleo,75,Cleo_1964
11759,Bob,75,Bob_1991
5435,Heidi,75,Heidi_1967
23223,Matthew,75,Matthew_2016
18174,Beta,75,Beta_2005
4233,Cleo,75,Cleo_1964
4234,Cleo,75,Cleo_1964
13942,Erika,75,Erika_1997
22285,Edouard,75,Edouard_2014
14045,Bonnie,75,Bonnie_1998
23772,Maria,75,Maria_2017
15081,Debby,75,Debby_2000
13408,Edouard,75,Edouard_1996
6107,Laurie,75,Laurie_1969
12840,Iris,75,Iris_1995
567,Charlie,75,Charlie_1951
9173,Harvey,75,Harvey_1981
208,Dog,75,Dog_1950
14952,Lenny,75,Lenny_1999
15009,Alberto,75,Alberto_2000
2295,Carrie,75,Carrie_1957
14123,Danielle,75,Danielle_1998
19212,Dolly,75,Dolly_2008
7360,Fifi,75,Fifi_1974
1309,Hazel,75,Hazel_1953
2274,Carrie,75,Carrie_1957
1310,Hazel,75,Hazel_1953
4110,Ginny,75,Ginny_1963
4053,Flora,75,Flora_1963
17876,Nate,75,Nate_2005
22486,Danny,75,Danny_2015
14680,Dennis,75,Dennis_1999
4038,Flora,75,Flora_1963
4103,Ginny,75,Ginny_1963
19139,Bertha,75,Bertha_2008
6631,Ginger,75,Ginger_1971
19584,Omar,75,Omar_2008
23760,Lee,75,Lee_2017
1308,Hazel,75,Hazel_1953
6558,Ginger,75,Ginger_1971
4111,Ginny,75,Ginny_1963
13746,Lili,75,Lili_1996
2281,Carrie,75,Carrie_1957
15571,Erin,75,Erin_2001
