Date,Name,Time,Status,Latitude,Longitude,MaximumWind,AirPressure
19691031,UNNAMED,1200,TS,38.0N,38.5W,50,995
19691031,UNNAMED,1800,EX,38.0N,35.0W,45,-999
19691030,UNNAMED,1200,EX,42.5N,57.0W,50,-999
19691030,UNNAMED,1800,EX,41.8N,56.3W,50,-999
19691031,UNNAMED,0,EX,41.0N,55.5W,50,992
19691031,UNNAMED,600,EX,40.3N,54.8W,50,-999
19691031,UNNAMED,1200,SS,39.5N,54.0W,55,988
19691031,UNNAMED,1800,SS,39.0N,53.0W,55,-999
19691101,UNNAMED,0,SS,38.5N,52.0W,60,-999
19691101,UNNAMED,600,SS,38.0N,51.0W,60,-999
19691101,UNNAMED,1200,SS,37.5N,50.0W,60,992
19691101,UNNAMED,1800,SS,35.6N,49.2W,60,-999
19691102,UNNAMED,0,SS,33.5N,48.5W,55,-999
19691102,UNNAMED,600,SS,32.5N,48.0W,50,-999
19691102,UNNAMED,1200,TS,31.5N,47.5W,50,998
19691102,UNNAMED,1800,TS,30.5N,46.6W,50,-999
19691103,UNNAMED,0,TS,29.5N,45.5W,55,-999
19691103,UNNAMED,600,TS,28.3N,44.3W,60,-999
19691103,UNNAMED,1200,TS,27.0N,43.0W,60,995
19691103,UNNAMED,1800,TS,26.4N,41.4W,60,-999
19691104,UNNAMED,0,TS,26.5N,40.0W,60,-999
19691104,UNNAMED,600,TS,27.1N,39.0W,60,-999
19691104,UNNAMED,1200,HU,28.0N,38.0W,65,992
19691104,UNNAMED,1800,HU,29.2N,37.0W,65,-999
19691105,UNNAMED,0,HU,30.3N,36.0W,65,-999
19691105,UNNAMED,600,HU,31.4N,35.0W,65,-999
19691105,UNNAMED,1200,TS,32.5N,34.0W,60,-999
19691105,UNNAMED,1800,TS,33.8N,33.0W,60,-999
19691106,UNNAMED,0,TS,35.0N,32.0W,60,-999
19691106,UNNAMED,600,TS,36.3N,30.7W,55,-999
19691106,UNNAMED,1200,TS,37.5N,29.0W,50,-999
19691106,UNNAMED,1800,TS,38.8N,27.1W,50,-999
19691107,UNNAMED,0,TS,40.0N,25.0W,45,-999
19691121,MARTHA,1200,TS,10.3N,81.0W,45,-999
19691121,MARTHA,1800,TS,10.3N,81.0W,55,-999
19691122,MARTHA,0,HU,10.3N,81.0W,65,-999
19691122,MARTHA,600,HU,10.3N,81.0W,70,-999
19691122,MARTHA,1200,HU,10.3N,81.0W,80,979
19691122,MARTHA,1800,HU,10.2N,81.0W,75,-999
19691123,MARTHA,0,HU,10.1N,81.0W,70,986
19691123,MARTHA,600,HU,10.0N,81.0W,65,-999
19691123,MARTHA,1200,TS,9.8N,81.0W,60,999
19691123,MARTHA,1800,TS,9.6N,81.0W,60,-999
19691124,MARTHA,0,TS,9.4N,81.0W,60,1000
19691124,MARTHA,600,TS,9.2N,81.0W,60,-999
19691124,MARTHA,1200,TS,9.0N,81.0W,60,1000
19691124,MARTHA,1800,TS,8.8N,81.1W,40,-999
19691125,MARTHA,0,TD,8.7N,81.3W,30,-999
19691125,MARTHA,600,TD,8.6N,81.6W,30,-999
19691125,MARTHA,1200,TD,8.5N,82.0W,25,-999
19700517,ALMA,1800,TD,11.5N,79.0W,25,-999
19700518,ALMA,0,TD,11.7N,79.2W,25,-999
19700518,ALMA,600,TD,12.1N,79.7W,25,-999
19700518,ALMA,1200,TD,12.3N,80.1W,25,1007
19700518,ALMA,1800,TD,12.5N,80.5W,25,-999
19700519,ALMA,0,TD,13.0N,81.0W,25,-999
19700519,ALMA,600,TD,13.5N,81.5W,25,-999
19700519,ALMA,1200,TD,14.0N,82.0W,25,1005
19700519,ALMA,1800,TD,14.5N,82.5W,25,-999
19700520,ALMA,0,TS,15.5N,82.5W,35,-999
19700520,ALMA,600,TS,16.2N,82.3W,35,-999
19700520,ALMA,1200,HU,16.8N,81.9W,65,-999
19700520,ALMA,1800,HU,17.2N,81.6W,70,993
19700521,ALMA,0,TS,18.0N,81.0W,55,-999
19700521,ALMA,600,TS,18.2N,80.3W,50,-999
19700521,ALMA,1200,TS,18.5N,80.2W,45,-999
19700521,ALMA,1800,TS,19.0N,80.0W,40,998
19700522,ALMA,0,TS,19.6N,80.1W,35,1004
19700522,ALMA,600,TD,19.3N,80.6W,30,-999
19700522,ALMA,1200,TD,19.1N,81.1W,30,-999
19700522,ALMA,1800,TD,19.0N,81.8W,30,1007
19700523,ALMA,0,TD,19.2N,82.7W,30,-999
19700523,ALMA,600,TD,19.8N,83.5W,25,-999
19700523,ALMA,1200,TD,21.0N,83.9W,25,-999
19700523,ALMA,1800,TD,21.9N,84.0W,25,-999
19700524,ALMA,0,TD,23.0N,84.0W,25,-999
19700524,ALMA,600,TD,24.0N,84.0W,25,-999
19700524,ALMA,1200,TD,25.2N,84.0W,25,1008
19700524,ALMA,1800,TD,26.8N,83.9W,25,-999
19700525,ALMA,0,TD,28.3N,83.6W,25,-999
19700525,ALMA,600,TD,29.5N,82.9W,25,-999
19700525,ALMA,1200,TD,30.6N,82.2W,25,-999
19700525,ALMA,1800,TD,31.8N,81.6W,25,-999
19700526,ALMA,0,TD,32.6N,81.2W,25,1005
19700526,ALMA,600,TD,33.3N,80.7W,25,-999
19700526,ALMA,1200,TD,34.8N,79.9W,25,-999
19700526,ALMA,1800,TD,35.7N,78.7W,25,-999
19700527,ALMA,0,EX,36.5N,77.0W,25,1003
19700527,ALMA,600,EX,37.0N,75.5W,25,-999
19700719,BECKY,0,TD,18.5N,83.5W,25,-999
19700719,BECKY,600,TD,18.8N,84.5W,25,-999
19700719,BECKY,1200,TD,19.4N,85.2W,30,-999
19700719,BECKY,1800,TD,20.3N,85.6W,30,1010
19700720,BECKY,0,TD,21.3N,85.9W,30,-999
19700720,BECKY,600,TD,22.3N,86.2W,30,-999
19700720,BECKY,1200,TS,23.3N,86.4W,40,-999
19700720,BECKY,1800,TS,24.1N,86.6W,45,1008
19700721,BECKY,0,TS,25.0N,86.6W,50,1003
19700721,BECKY,600,TS,25.8N,86.7W,55,1004
19700721,BECKY,1200,TS,26.6N,86.6W,55,1006
19700721,BECKY,1800,TS,27.5N,86.3W,55,-999
19700722,BECKY,0,TS,28.3N,86.0W,45,-999
19700722,BECKY,600,TS,29.2N,85.5W,40,-999
19700722,BECKY,1200,TD,29.9N,85.1W,30,1009
19700722,BECKY,1800,TD,31.7N,84.7W,25,-999
19700723,BECKY,0,TD,33.4N,85.2W,25,-999
19700723,BECKY,600,TD,35.3N,86.0W,25,1015
19700723,BECKY,1200,TD,37.2N,86.9W,20,-999
19700727,UNNAMED,1200,TD,33.0N,76.5W,20,-999
19700727,UNNAMED,1800,TD,33.5N,76.2W,25,-999
19700728,UNNAMED,0,TD,34.0N,76.0W,25,-999
19700728,UNNAMED,600,TD,34.5N,75.7W,25,-999
19700728,UNNAMED,1200,TD,35.0N,75.5W,25,-999
19700728,UNNAMED,1800,TD,34.8N,74.5W,25,-999
19700729,UNNAMED,0,TD,34.7N,73.5W,25,-999
19700729,UNNAMED,600,TD,34.6N,72.5W,25,-999
19700729,UNNAMED,1200,TD,34.5N,71.5W,25,-999
19700729,UNNAMED,1800,TD,33.9N,69.2W,20,-999
19700730,UNNAMED,0,TD,33.2N,67.0W,20,-999
19700730,UNNAMED,600,TD,32.6N,64.7W,20,-999
19700730,UNNAMED,1200,TD,32.0N,62.5W,20,-999
19700730,UNNAMED,1800,TD,32.7N,61.3W,25,-999
19700731,UNNAMED,0,TD,33.5N,60.2W,25,-999
19700731,UNNAMED,600,TD,34.2N,59.1W,25,-999
19700731,UNNAMED,1200,TD,35.0N,58.0W,25,-999
19700731,UNNAMED,1800,TD,36.2N,57.7W,25,-999
19700801,UNNAMED,0,TD,37.5N,57.3W,25,-999
19700801,UNNAMED,600,TD,38.9N,56.9W,25,-999
19700801,UNNAMED,1200,TD,40.0N,56.5W,20,-999
19700801,UNNAMED,1800,TD,42.0N,56.0W,20,-999
19700731,CELIA,0,TD,18.5N,82.5W,25,1008
19700731,CELIA,600,TD,19.5N,82.9W,25,-999
19700731,CELIA,1200,TD,20.3N,83.2W,25,-999
19700731,CELIA,1800,TD,21.1N,83.8W,30,-999
19700801,CELIA,0,TD,21.9N,84.3W,30,1007
19700801,CELIA,600,TD,22.7N,85.0W,30,-999
19700801,CELIA,1200,TS,23.3N,85.8W,45,993
19700801,CELIA,1800,TS,23.9N,86.5W,60,990
19700802,CELIA,0,HU,24.3N,87.2W,100,965
19700802,CELIA,600,HU,24.9N,88.3W,90,975
19700802,CELIA,1200,HU,25.3N,89.6W,85,986
19700802,CELIA,1800,HU,25.8N,90.8W,85,984
19700803,CELIA,0,HU,26.2N,92.0W,80,-999
19700803,CELIA,600,HU,26.6N,93.5W,75,988
19700803,CELIA,1200,HU,27.0N,94.9W,90,971
19700803,CELIA,1800,HU,27.5N,96.3W,110,945
19700804,CELIA,0,HU,28.1N,97.8W,70,950
19700804,CELIA,600,TS,28.6N,99.3W,55,985
19700804,CELIA,1200,TS,29.1N,100.8W,50,992
19700804,CELIA,1800,TS,29.7N,102.1W,35,-999
19700805,CELIA,0,TD,30.3N,103.3W,30,-999
19700805,CELIA,600,TD,30.9N,104.8W,30,-999
19700805,CELIA,1200,TD,31.5N,105.8W,25,1007
19700805,CELIA,1800,TD,32.3N,107.0W,25,-999
19700802,UNNAMED,1200,TD,14.0N,18.0W,20,-999
19700802,UNNAMED,1800,TD,14.5N,19.5W,25,-999
19700803,UNNAMED,0,TD,15.0N,21.0W,25,-999
19700803,UNNAMED,600,TD,15.5N,22.5W,30,-999
19700803,UNNAMED,1200,TD,16.0N,24.0W,30,-999
19700803,UNNAMED,1800,TD,16.3N,25.5W,30,-999
19700804,UNNAMED,0,TD,16.7N,27.0W,30,-999
19700804,UNNAMED,600,TD,17.1N,28.5W,30,-999
19700804,UNNAMED,1200,TD,17.5N,30.0W,25,-999
19700804,UNNAMED,1800,TD,17.5N,31.5W,25,-999
19700805,UNNAMED,0,TD,17.5N,33.0W,25,-999
19700805,UNNAMED,600,TD,17.5N,34.5W,25,-999
19700805,UNNAMED,1200,TD,17.5N,36.0W,25,-999
19700805,UNNAMED,1800,TD,17.5N,38.0W,25,-999
19700806,UNNAMED,0,TD,17.5N,40.0W,20,-999
19700806,UNNAMED,600,TD,17.5N,42.0W,20,-999
19700806,UNNAMED,1200,TD,17.5N,44.0W,20,-999
19700805,UNNAMED,1200,TD,28.0N,75.0W,20,-999
19700805,UNNAMED,1800,TD,28.0N,76.0W,25,-999
19700806,UNNAMED,0,TD,28.0N,77.0W,25,-999
19700806,UNNAMED,600,TD,28.0N,78.0W,25,-999
19700806,UNNAMED,1200,TD,28.0N,79.0W,25,-999
19700806,UNNAMED,1800,TD,28.0N,80.0W,25,-999
19700807,UNNAMED,0,TD,28.0N,81.0W,-99,-999
19700811,UNNAMED,1200,TD,19.0N,21.0W,20,-999
19700811,UNNAMED,1800,TD,19.0N,22.0W,25,-999
19700812,UNNAMED,0,TD,19.0N,23.5W,25,-999
19700812,UNNAMED,600,TD,19.0N,24.8W,25,-999
19700812,UNNAMED,1200,TD,19.0N,26.0W,30,-999
19700812,UNNAMED,1800,TD,19.0N,27.5W,30,-999
19700813,UNNAMED,0,TD,19.0N,29.0W,30,-999
19700813,UNNAMED,600,TD,19.0N,30.5W,30,-999
19700813,UNNAMED,1200,TD,19.0N,32.0W,30,-999
19700813,UNNAMED,1800,TD,18.8N,33.5W,30,-999
19700814,UNNAMED,0,TD,18.5N,35.0W,30,-999
19700814,UNNAMED,600,TD,18.2N,36.5W,30,-999
19700814,UNNAMED,1200,TD,18.0N,38.0W,30,-999
19700814,UNNAMED,1800,TD,18.0N,39.5W,30,-999
19700815,UNNAMED,0,TD,18.0N,41.0W,30,-999
19700815,UNNAMED,600,TD,18.0N,42.5W,30,-999
19700815,UNNAMED,1200,TD,18.0N,44.0W,30,-999
19700815,UNNAMED,1800,TD,18.0N,46.0W,30,-999
19700816,UNNAMED,0,TD,18.0N,48.0W,25,-999
19700816,UNNAMED,600,TD,18.0N,50.0W,25,-999
19700816,UNNAMED,1200,TD,18.0N,52.0W,25,-999
19700816,UNNAMED,1800,TD,18.5N,53.5W,25,-999
19700817,UNNAMED,0,TD,19.0N,55.0W,25,-999
19700817,UNNAMED,600,TD,19.5N,56.5W,25,-999
19700817,UNNAMED,1200,TD,20.0N,58.0W,25,-999
19700817,UNNAMED,1800,TD,20.5N,59.5W,25,-999
19700818,UNNAMED,0,TD,21.0N,61.0W,20,-999
19700818,UNNAMED,600,TD,21.5N,62.5W,20,-999
19700818,UNNAMED,1200,TD,22.0N,64.0W,20,-999
19700815,UNNAMED,1200,TD,27.0N,75.5W,25,1015
19700815,UNNAMED,1800,TD,28.3N,77.0W,25,-999
19700816,UNNAMED,0,TD,29.5N,78.0W,25,-999
19700816,UNNAMED,600,TD,30.0N,78.4W,30,-999
19700816,UNNAMED,1200,TD,30.5N,78.5W,30,-999
19700816,UNNAMED,1800,TD,31.0N,78.5W,30,-999
19700817,UNNAMED,0,TD,32.5N,78.0W,30,1013
19700817,UNNAMED,600,TD,33.5N,78.0W,30,-999
19700817,UNNAMED,1200,TD,35.0N,76.5W,30,-999
19700817,UNNAMED,1800,TD,36.0N,75.5W,30,1011
19700818,UNNAMED,0,TS,37.0N,72.5W,40,1005
19700818,UNNAMED,600,TS,39.0N,69.0W,50,997
19700818,UNNAMED,1200,TS,40.0N,65.5W,55,992
19700818,UNNAMED,1800,TS,42.5N,58.5W,60,992
19700819,UNNAMED,0,EX,44.0N,56.0W,55,-999
19700817,DOROTHY,1200,TD,11.0N,41.0W,25,-999
19700817,DOROTHY,1800,TD,11.3N,42.7W,25,-999
19700818,DOROTHY,0,TD,11.5N,44.3W,25,-999
19700818,DOROTHY,600,TD,11.8N,45.9W,25,-999
19700818,DOROTHY,1200,TD,12.0N,47.5W,30,-999
19700818,DOROTHY,1800,TD,12.4N,49.1W,30,-999
19700819,DOROTHY,0,TS,12.8N,50.7W,35,-999
19700819,DOROTHY,600,TS,13.1N,52.2W,40,-999
19700819,DOROTHY,1200,TS,13.3N,53.6W,50,1000
19700819,DOROTHY,1800,TS,13.6N,55.0W,55,1005
19700820,DOROTHY,0,TS,13.7N,56.5W,45,1003
19700820,DOROTHY,600,TS,13.8N,58.0W,55,996
19700820,DOROTHY,1200,TS,13.9N,59.5W,60,998
19700820,DOROTHY,1800,TS,14.5N,60.5W,60,1002
19700821,DOROTHY,0,TS,14.6N,62.0W,55,-999
19700821,DOROTHY,600,TS,14.8N,63.5W,50,-999
19700821,DOROTHY,1200,TS,15.0N,64.8W,45,1006
19700821,DOROTHY,1800,TS,15.2N,66.0W,45,1005
19700822,DOROTHY,0,TS,15.4N,67.2W,40,1007
19700822,DOROTHY,600,TS,15.6N,68.4W,40,-999
19700822,DOROTHY,1200,TS,15.8N,69.6W,35,-999
19700822,DOROTHY,1800,TD,15.9N,70.8W,30,-999
19700823,DOROTHY,0,TD,16.0N,72.0W,30,-999
19700823,DOROTHY,600,TD,16.1N,73.2W,30,-999
19700823,DOROTHY,1200,TD,16.2N,74.4W,30,-999
19700903,UNNAMED,1200,TD,18.5N,44.0W,20,-999
19700903,UNNAMED,1800,TD,19.1N,44.2W,25,-999
19700904,UNNAMED,0,TD,19.8N,44.5W,25,-999
19700904,UNNAMED,600,TD,20.4N,44.8W,25,-999
19700904,UNNAMED,1200,TD,21.0N,45.0W,25,-999
19700904,UNNAMED,1800,TD,21.4N,44.7W,25,-999
19700905,UNNAMED,0,TD,21.7N,44.5W,25,-999
19700905,UNNAMED,600,TD,22.1N,44.2W,25,-999
19700905,UNNAMED,1200,TD,22.5N,44.0W,25,-999
19700905,UNNAMED,1800,TD,23.0N,43.5W,25,-999
19700906,UNNAMED,0,TD,23.5N,44.0W,25,-999
19700906,UNNAMED,600,TD,23.2N,45.0W,20,-999
19700906,UNNAMED,1200,TD,23.0N,46.0W,20,-999
19700906,UNNAMED,1800,TD,22.7N,46.2W,20,-999
19700907,UNNAMED,0,TD,22.5N,46.5W,20,-999
19700907,UNNAMED,600,TD,22.2N,46.7W,20,-999
19700907,UNNAMED,1200,TD,22.0N,47.0W,20,-999
19700907,UNNAMED,1800,TD,21.8N,47.5W,20,-999
19700908,UNNAMED,0,TD,21.5N,48.0W,20,-999
19700908,UNNAMED,600,TD,21.2N,48.5W,20,-999
19700908,UNNAMED,1200,TD,21.0N,49.0W,20,-999
19700908,UNNAMED,1800,TD,20.7N,50.1W,20,-999
19700909,UNNAMED,0,TD,20.3N,51.2W,20,-999
19700909,UNNAMED,600,TD,19.9N,52.3W,20,-999
19700905,UNNAMED,1200,TD,15.0N,19.0W,20,-999
19700905,UNNAMED,1800,TD,15.2N,20.5W,25,-999
19700906,UNNAMED,0,TD,15.5N,22.0W,25,-999
19700906,UNNAMED,600,TD,15.7N,23.5W,25,-999
19700906,UNNAMED,1200,TD,16.0N,25.0W,25,-999
19700906,UNNAMED,1800,TD,16.2N,26.0W,25,-999
19700907,UNNAMED,0,TD,16.5N,27.0W,25,-999
19700907,UNNAMED,600,TD,16.7N,28.0W,25,-999
19700907,UNNAMED,1200,TD,17.0N,29.0W,20,-999
19700907,UNNAMED,1800,TD,17.5N,30.0W,20,-999
19700908,ELLA,1200,TD,15.3N,83.5W,25,-999
19700908,ELLA,1800,TD,16.0N,83.8W,25,-999
19700909,ELLA,0,TD,16.6N,84.2W,20,-999
19700909,ELLA,600,TD,17.2N,84.6W,25,-999
19700909,ELLA,1200,TD,17.7N,85.0W,25,-999
19700909,ELLA,1800,TD,18.6N,85.7W,30,1010
19700910,ELLA,0,TD,19.4N,86.3W,30,-999
19700910,ELLA,600,TD,20.0N,86.8W,30,-999
19700910,ELLA,1200,TD,20.8N,87.6W,30,-999
19700910,ELLA,1800,TS,22.0N,89.0W,50,997
19700911,ELLA,0,HU,23.0N,90.8W,65,993
19700911,ELLA,600,HU,23.6N,92.6W,70,-999
19700911,ELLA,1200,HU,23.9N,94.2W,75,-999
19700911,ELLA,1800,HU,24.0N,95.5W,80,984
19700912,ELLA,0,HU,23.9N,96.5W,85,973
19700912,ELLA,600,HU,23.8N,97.4W,105,967
19700912,ELLA,1200,HU,23.9N,97.9W,110,967
19700912,ELLA,1800,HU,24.0N,98.5W,65,-999
19700913,ELLA,0,TS,23.9N,99.6W,40,-999
19700913,ELLA,600,TS,24.2N,100.5W,40,-999
19700912,FELICE,0,TD,25.5N,77.5W,25,-999
19700912,FELICE,600,TD,25.4N,77.8W,25,-999
19700912,FELICE,1200,TD,25.4N,78.0W,25,-999
19700912,FELICE,1800,TD,25.3N,78.3W,25,-999
19700913,FELICE,0,TD,25.3N,78.5W,25,-999
19700913,FELICE,600,TD,25.2N,79.1W,25,-999
19700913,FELICE,1200,TD,25.0N,80.0W,25,-999
19700913,FELICE,1800,TD,24.9N,81.0W,30,-999
19700914,FELICE,0,TD,24.8N,82.0W,30,1011
19700914,FELICE,600,TD,24.9N,83.0W,30,-999
19700914,FELICE,1200,TD,25.3N,84.0W,30,-999
19700914,FELICE,1800,TD,25.8N,85.2W,30,1008
19700915,FELICE,0,TS,26.5N,86.5W,45,1006
19700915,FELICE,600,TS,27.2N,88.4W,50,1006
19700915,FELICE,1200,TS,28.0N,90.2W,50,1003
19700915,FELICE,1800,TS,28.8N,92.2W,55,998
19700916,FELICE,0,TS,29.4N,94.1W,60,997
19700916,FELICE,600,TS,29.9N,95.5W,40,-999
19700916,FELICE,1200,TD,30.6N,96.5W,30,-999
19700916,FELICE,1800,TD,31.4N,97.1W,30,1006
19700917,FELICE,0,TD,32.2N,97.5W,25,-999
19700917,FELICE,600,TD,33.0N,97.6W,25,-999
19700917,FELICE,1200,TD,33.8N,97.2W,25,-999
19700922,UNNAMED,1200,TD,15.5N,21.0W,20,-999
19700922,UNNAMED,1800,TD,16.0N,21.3W,25,-999
19700923,UNNAMED,0,TD,16.5N,21.7W,25,-999
19700923,UNNAMED,600,TD,17.0N,22.1W,25,-999
19700923,UNNAMED,1200,TD,17.5N,22.5W,25,-999
19700923,UNNAMED,1800,TD,18.3N,23.3W,25,-999
19700924,UNNAMED,0,TD,19.2N,24.2W,25,-999
19700924,UNNAMED,600,TD,20.1N,25.1W,25,-999
19700924,UNNAMED,1200,TD,21.0N,26.0W,25,-999
19700924,UNNAMED,1800,TD,21.7N,27.0W,25,-999
19700925,UNNAMED,0,TD,22.5N,28.0W,25,-999
19700925,UNNAMED,600,TD,23.2N,29.0W,25,-999
19700925,UNNAMED,1200,TD,24.0N,30.0W,20,-999
19700925,UNNAMED,1800,TD,24.8N,31.0W,20,-999
19700923,UNNAMED,1200,TD,9.0N,15.0W,20,-999
19700923,UNNAMED,1800,TD,9.0N,16.5W,20,-999
19700924,UNNAMED,0,TD,9.0N,18.0W,25,-999
19700924,UNNAMED,600,TD,9.0N,19.5W,25,-999
19700924,UNNAMED,1200,TD,9.0N,21.0W,25,-999
19700924,UNNAMED,1800,TD,9.2N,22.8W,25,-999
19700925,UNNAMED,0,TD,9.5N,24.5W,30,-999
19700925,UNNAMED,600,TD,9.8N,26.2W,30,-999
19700925,UNNAMED,1200,TD,10.0N,28.0W,30,-999
19700925,UNNAMED,1800,TD,10.2N,29.5W,30,-999
19700926,UNNAMED,0,TD,10.5N,31.0W,30,-999
19700926,UNNAMED,600,TD,10.8N,32.5W,30,-999
19700926,UNNAMED,1200,TD,11.0N,34.0W,30,-999
19700926,UNNAMED,1800,TD,11.0N,35.8W,30,-999
19700927,UNNAMED,0,TD,11.0N,37.5W,30,-999
19700927,UNNAMED,600,TD,11.0N,39.2W,30,-999
19700927,UNNAMED,1200,TD,11.0N,41.0W,30,-999
19700927,UNNAMED,1800,TD,11.1N,42.8W,30,-999
19700928,UNNAMED,0,TD,11.2N,44.7W,30,-999
19700928,UNNAMED,600,TD,11.3N,46.6W,30,-999
19700928,UNNAMED,1200,TD,11.5N,48.5W,30,-999
19700928,UNNAMED,1800,TD,11.8N,50.1W,30,-999
19700929,UNNAMED,0,TD,12.2N,51.7W,30,-999
19700929,UNNAMED,600,TD,12.6N,53.4W,30,-999
19700929,UNNAMED,1200,TD,13.0N,55.0W,30,-999
19700929,UNNAMED,1800,TD,13.1N,55.8W,30,-999
19700930,UNNAMED,0,TD,13.2N,56.7W,30,-999
19700930,UNNAMED,600,TD,13.3N,57.6W,30,-999
19700930,UNNAMED,1200,TD,13.5N,58.5W,30,-999
19700930,UNNAMED,1800,TD,13.6N,59.1W,30,-999
19701001,UNNAMED,0,TD,13.7N,59.7W,30,-999
19701001,UNNAMED,600,TD,13.8N,60.2W,30,-999
19701001,UNNAMED,1200,TD,14.0N,61.0W,30,-999
19701001,UNNAMED,1800,TD,14.0N,61.6W,30,-999
19701002,UNNAMED,0,TD,14.0N,62.2W,30,-999
19701002,UNNAMED,600,TD,14.0N,62.8W,30,-999
19701002,UNNAMED,1200,TD,14.0N,63.5W,30,-999
19701002,UNNAMED,1800,TD,14.0N,64.2W,30,-999
19701003,UNNAMED,0,TD,14.0N,65.0W,30,-999
19701003,UNNAMED,600,TD,14.0N,65.8W,30,-999
19701003,UNNAMED,1200,TD,14.0N,66.5W,30,-999
19701003,UNNAMED,1800,TD,14.1N,67.1W,30,-999
19701004,UNNAMED,0,TD,14.2N,67.7W,30,-999
19701004,UNNAMED,600,TD,14.3N,68.2W,30,-999
19701004,UNNAMED,1200,TD,14.5N,69.0W,30,-999
19701004,UNNAMED,1800,TD,14.6N,69.0W,30,-999
19701005,UNNAMED,0,TD,14.7N,69.0W,30,-999
19701005,UNNAMED,600,TD,14.8N,69.0W,30,-999
19701005,UNNAMED,1200,TD,15.0N,70.0W,30,-999
19701005,UNNAMED,1800,TD,15.3N,70.2W,30,-999
19701006,UNNAMED,0,TD,15.7N,70.3W,30,-999
19701006,UNNAMED,600,TD,16.1N,70.4W,30,-999
19701006,UNNAMED,1200,TD,16.5N,70.5W,30,-999
19701006,UNNAMED,1800,TD,16.6N,70.5W,30,-999
19701007,UNNAMED,0,TD,16.7N,70.5W,30,-999
19701007,UNNAMED,600,TD,16.8N,70.5W,30,-999
19701007,UNNAMED,1200,TD,17.0N,70.5W,30,-999
19701007,UNNAMED,1800,TD,17.6N,70.4W,30,-999
19701008,UNNAMED,0,TD,18.2N,70.3W,25,-999
19701008,UNNAMED,600,TD,18.8N,70.2W,25,-999
19701008,UNNAMED,1200,TD,19.5N,70.0W,25,-999
19701008,UNNAMED,1800,TD,20.4N,69.5W,25,-999
19701009,UNNAMED,0,TD,21.3N,69.0W,25,-999
19701009,UNNAMED,600,TD,22.1N,68.5W,25,-999
19701009,UNNAMED,1200,TD,23.0N,68.0W,25,-999
19701009,UNNAMED,1800,TD,23.6N,66.4W,25,-999
19701010,UNNAMED,0,TD,24.2N,64.8W,25,-999
19701010,UNNAMED,600,TD,24.8N,63.2W,25,-999
19701010,UNNAMED,1200,TD,25.5N,61.5W,25,-999
19701010,UNNAMED,1800,TD,25.7N,59.9W,20,-999
19701011,UNNAMED,0,TD,26.0N,58.0W,20,-999
19701011,UNNAMED,600,TD,26.3N,56.3W,20,-999
19701011,UNNAMED,1200,TD,26.5N,54.5W,20,-999
19700926,GRETA,1200,TS,22.4N,75.4W,35,1010
19700926,GRETA,1800,TS,22.7N,76.2W,35,-999
19700927,GRETA,0,TS,23.3N,77.2W,45,1005
19700927,GRETA,600,TS,23.8N,78.3W,45,-999
19700927,GRETA,1200,TS,24.1N,79.8W,45,1005
19700927,GRETA,1800,TD,24.4N,81.3W,30,1007
19700928,GRETA,0,TD,24.7N,82.8W,30,-999
19700928,GRETA,600,TD,24.9N,83.4W,30,-999
19700928,GRETA,1200,TD,25.0N,83.8W,30,-999
19700928,GRETA,1800,TD,24.9N,84.2W,30,-999
19700929,GRETA,0,TD,24.8N,84.5W,30,-999
19700929,GRETA,600,TD,24.7N,84.7W,30,-999
19700929,GRETA,1200,TD,24.6N,84.8W,30,-999
19700929,GRETA,1800,TD,24.4N,85.1W,30,-999
19700930,GRETA,0,TD,24.1N,85.4W,30,-999
19700930,GRETA,600,TD,23.7N,85.8W,30,-999
19700930,GRETA,1200,TD,23.3N,86.3W,30,-999
19700930,GRETA,1800,TD,23.0N,86.8W,30,-999
19701001,GRETA,0,TD,22.6N,87.3W,30,1007
19701001,GRETA,600,TD,22.2N,87.7W,30,-999
19701001,GRETA,1200,TD,21.8N,88.2W,30,1006
19701001,GRETA,1800,TD,21.4N,88.8W,30,-999
19701002,GRETA,0,TD,21.1N,89.4W,30,-999
19701002,GRETA,600,TD,20.9N,90.1W,30,-999
19701002,GRETA,1200,TD,20.9N,90.7W,25,-999
19701002,GRETA,1800,TD,20.9N,91.3W,25,-999
19701003,GRETA,0,TD,20.9N,91.9W,25,1008
19701003,GRETA,600,TD,20.9N,92.5W,25,-999
19701003,GRETA,1200,TD,21.0N,93.1W,25,1009
19701003,GRETA,1800,TD,21.1N,93.8W,25,-999
19701004,GRETA,0,TD,21.3N,94.7W,25,-999
19701004,GRETA,600,TD,21.7N,95.7W,25,-999
19701004,GRETA,1200,TD,22.1N,96.9W,25,1010
19701004,GRETA,1800,TD,22.5N,98.2W,25,-999
19701005,GRETA,0,TD,23.0N,99.5W,25,-999
19700929,UNNAMED,1200,TD,27.0N,62.0W,20,-999
19700929,UNNAMED,1800,TD,28.1N,61.2W,20,-999
19700930,UNNAMED,0,TD,29.2N,60.3W,25,-999
19700930,UNNAMED,600,TD,30.3N,59.4W,25,-999
19700930,UNNAMED,1200,TD,31.5N,58.5W,25,-999
19700930,UNNAMED,1800,TD,34.3N,57.0W,25,-999
19701001,UNNAMED,0,TD,37.0N,55.5W,25,-999
19701001,UNNAMED,600,TD,39.8N,54.0W,25,-999
